datetime,temperature,humidity,wind_speed,pressure,city
2025-12-16 02:00:00,11.0,90,4.9,1002.9,London
2025-12-16 03:00:00,11.3,88,6.6,1002.9,London
2025-12-16 04:00:00,11.4,87,8.8,1002.8,London
2025-12-16 05:00:00,11.3,85,9.5,1003.2,London
2025-12-16 06:00:00,11.3,85,10.0,1004.2,London
2025-12-16 07:00:00,11.1,86,10.0,1004.4,London
2025-12-16 08:00:00,11.0,88,8.3,1005.1,London
2025-12-16 09:00:00,11.2,87,7.6,1005.8,London
2025-12-16 10:00:00,11.4,85,8.8,1006.4,London
2025-12-16 11:00:00,11.9,83,12.0,1006.9,London
2025-12-16 12:00:00,12.4,81,9.6,1006.9,London
2025-12-16 13:00:00,12.7,79,8.1,1006.7,London
2025-12-16 14:00:00,11.5,83,10.9,1007.8,London
2025-12-16 15:00:00,10.2,84,11.2,1008.7,London
2025-12-16 16:00:00,9.6,84,11.2,1009.2,London
2025-12-16 17:00:00,9.4,85,9.8,1009.9,London
2025-12-16 18:00:00,9.1,84,8.8,1011.0,London
2025-12-16 19:00:00,8.8,82,9.7,1012.0,London
2025-12-16 20:00:00,8.8,76,8.4,1012.3,London
2025-12-16 21:00:00,8.5,75,8.9,1012.8,London
2025-12-16 22:00:00,7.9,75,7.9,1013.4,London
2025-12-16 23:00:00,7.2,81,5.9,1013.4,London
2025-12-17 00:00:00,6.4,85,4.1,1013.2,London
2025-12-17 01:00:00,5.9,87,5.4,1013.8,London
2025-12-17 02:00:00,5.3,87,6.4,1014.1,London
2025-12-17 03:00:00,4.8,90,6.0,1014.0,London
2025-12-17 04:00:00,4.1,94,5.6,1014.5,London
2025-12-17 05:00:00,3.0,100,6.8,1014.6,London
2025-12-17 06:00:00,2.7,100,6.2,1014.6,London
2025-12-17 07:00:00,2.7,99,6.1,1014.8,London
2025-12-17 08:00:00,3.2,95,6.4,1014.8,London
2025-12-17 09:00:00,3.5,91,5.5,1015.6,London
2025-12-17 10:00:00,5.0,84,7.3,1015.3,London
2025-12-17 11:00:00,6.5,83,9.0,1014.9,London
2025-12-17 12:00:00,7.8,83,10.9,1014.2,London
2025-12-17 13:00:00,9.1,79,13.9,1012.6,London
2025-12-17 14:00:00,9.9,77,16.6,1012.2,London
2025-12-17 15:00:00,9.5,76,16.2,1011.5,London
2025-12-17 16:00:00,9.5,79,16.2,1010.7,London
2025-12-17 17:00:00,9.7,81,16.6,1010.3,London
2025-12-17 18:00:00,9.8,77,18.3,1010.1,London
2025-12-17 19:00:00,9.7,78,18.6,1010.0,London
2025-12-17 20:00:00,9.8,80,20.2,1009.2,London
2025-12-17 21:00:00,10.2,79,19.5,1008.8,London
2025-12-17 22:00:00,10.3,80,21.4,1008.2,London
2025-12-17 23:00:00,10.5,81,20.7,1008.0,London
2025-12-18 00:00:00,10.3,82,22.5,1007.5,London
2025-12-18 01:00:00,10.5,83,20.5,1007.4,London
2025-12-18 02:00:00,10.6,85,19.4,1006.7,London
2025-12-18 03:00:00,10.8,86,19.5,1006.2,London
2025-12-18 04:00:00,10.9,87,17.9,1006.0,London
2025-12-18 05:00:00,11.3,87,16.5,1005.9,London
2025-12-18 06:00:00,11.6,86,14.7,1006.1,London
2025-12-18 07:00:00,11.7,87,13.6,1005.8,London
2025-12-18 08:00:00,11.6,88,13.7,1005.9,London
2025-12-18 09:00:00,11.6,88,13.0,1005.3,London
2025-12-18 10:00:00,11.7,87,12.1,1004.8,London
2025-12-18 11:00:00,11.8,87,9.5,1003.6,London
2025-12-18 12:00:00,11.6,89,10.1,1002.5,London
2025-12-18 13:00:00,11.7,88,14.8,1001.0,London
2025-12-18 14:00:00,12.0,85,20.9,1000.3,London
2025-12-18 15:00:00,12.0,81,24.2,1000.1,London
2025-12-18 16:00:00,11.8,81,22.6,1000.3,London
2025-12-18 17:00:00,11.9,82,21.5,1000.1,London
2025-12-18 18:00:00,12.4,82,19.8,1000.1,London
2025-12-18 19:00:00,12.6,82,18.7,1000.9,London
2025-12-18 20:00:00,12.5,81,18.2,1001.7,London
2025-12-18 21:00:00,12.5,77,18.7,1002.5,London
2025-12-18 22:00:00,12.2,79,16.5,1003.2,London
2025-12-18 23:00:00,12.0,79,16.9,1004.2,London
2025-12-19 00:00:00,11.6,74,16.5,1005.5,London
2025-12-19 01:00:00,10.8,70,15.6,1006.8,London
2025-12-19 02:00:00,9.8,67,13.8,1008.1,London
2025-12-19 03:00:00,9.2,71,12.6,1009.0,London
2025-12-19 04:00:00,8.7,76,13.2,1009.8,London
2025-12-19 05:00:00,8.3,75,14.0,1010.4,London
2025-12-19 06:00:00,8.1,73,13.5,1011.2,London
2025-12-19 07:00:00,8.2,74,13.2,1012.0,London
2025-12-19 08:00:00,8.4,75,13.0,1012.8,London
2025-12-19 09:00:00,8.8,73,14.5,1013.5,London
2025-12-19 10:00:00,9.3,72,15.1,1014.2,London
2025-12-19 11:00:00,9.9,70,16.1,1014.3,London
2025-12-19 12:00:00,10.6,69,16.2,1014.4,London
2025-12-19 13:00:00,11.0,69,15.4,1014.5,London
2025-12-19 14:00:00,11.0,68,15.1,1015.1,London
2025-12-19 15:00:00,11.0,67,13.5,1015.4,London
2025-12-19 16:00:00,10.6,71,11.2,1015.8,London
2025-12-19 17:00:00,9.9,76,10.2,1016.0,London
2025-12-19 18:00:00,9.2,80,9.2,1016.3,London
2025-12-19 19:00:00,8.6,83,8.1,1016.5,London
2025-12-19 20:00:00,8.2,85,6.6,1016.7,London
2025-12-19 21:00:00,7.7,87,5.2,1016.7,London
2025-12-19 22:00:00,6.9,90,4.9,1016.7,London
2025-12-19 23:00:00,6.4,92,4.1,1016.4,London
2025-12-20 00:00:00,5.8,91,3.5,1016.0,London
2025-12-20 01:00:00,5.1,91,2.8,1015.6,London
2025-12-20 02:00:00,4.8,91,3.8,1015.3,London
2025-12-20 03:00:00,4.7,93,2.8,1014.9,London
2025-12-20 04:00:00,4.2,96,4.7,1014.4,London
2025-12-20 05:00:00,3.8,97,3.3,1014.0,London
2025-12-20 06:00:00,3.6,98,3.7,1013.8,London
2025-12-20 07:00:00,3.5,98,4.0,1013.6,London
2025-12-20 08:00:00,3.6,97,4.2,1013.6,London
2025-12-20 09:00:00,3.8,98,4.1,1013.4,London
2025-12-20 10:00:00,4.7,97,4.6,1013.0,London
2025-12-20 11:00:00,5.9,94,4.9,1012.5,London
2025-12-20 12:00:00,7.0,92,5.9,1011.7,London
2025-12-20 13:00:00,7.7,90,6.5,1011.1,London
2025-12-20 14:00:00,7.8,91,6.9,1010.6,London
2025-12-20 15:00:00,7.6,92,6.3,1010.2,London
2025-12-20 16:00:00,7.3,94,7.2,1009.8,London
2025-12-20 17:00:00,7.2,95,6.8,1009.7,London
2025-12-20 18:00:00,7.0,95,6.5,1009.7,London
2025-12-20 19:00:00,6.8,95,6.0,1009.5,London
2025-12-20 20:00:00,6.5,97,5.2,1009.4,London
2025-12-20 21:00:00,6.4,97,5.3,1009.1,London
2025-12-20 22:00:00,6.2,96,3.5,1009.1,London
2025-12-20 23:00:00,6.0,96,3.6,1008.9,London
2025-12-21 00:00:00,5.9,96,3.8,1008.9,London
2025-12-21 01:00:00,5.8,96,3.6,1009.0,London
2025-12-21 02:00:00,5.7,96,3.9,1009.1,London
2025-12-21 03:00:00,5.7,96,4.1,1009.2,London
2025-12-21 04:00:00,5.7,96,4.6,1009.3,London
2025-12-21 05:00:00,5.8,97,5.6,1009.5,London
2025-12-21 06:00:00,5.9,97,5.9,1009.7,London
2025-12-21 07:00:00,6.0,97,5.9,1010.1,London
2025-12-21 08:00:00,6.1,97,5.6,1010.7,London
2025-12-21 09:00:00,6.3,97,5.6,1011.1,London
2025-12-21 10:00:00,6.9,95,5.6,1011.3,London
2025-12-21 11:00:00,7.7,93,5.9,1011.3,London
2025-12-21 12:00:00,8.4,92,6.2,1011.3,London
2025-12-21 13:00:00,8.9,92,6.7,1011.3,London
2025-12-21 14:00:00,9.3,92,7.1,1011.3,London
2025-12-21 15:00:00,9.5,93,7.9,1011.4,London
2025-12-21 16:00:00,9.5,94,7.9,1011.7,London
2025-12-21 17:00:00,9.2,95,8.2,1012.0,London
2025-12-21 18:00:00,9.0,96,8.4,1012.3,London
2025-12-21 19:00:00,9.0,96,8.9,1012.5,London
2025-12-21 20:00:00,9.1,96,9.7,1012.8,London
2025-12-21 21:00:00,9.1,96,10.2,1012.9,London
2025-12-21 22:00:00,9.0,96,10.5,1012.9,London
2025-12-21 23:00:00,9.0,96,10.2,1012.8,London
2025-12-22 00:00:00,8.9,96,10.2,1012.8,London
2025-12-22 01:00:00,8.8,96,10.0,1012.8,London
2025-12-22 02:00:00,8.7,96,9.4,1012.9,London
2025-12-22 03:00:00,8.6,96,9.2,1013.0,London
2025-12-22 04:00:00,8.4,96,9.7,1013.0,London
2025-12-22 05:00:00,8.3,96,10.2,1013.1,London
2025-12-22 06:00:00,8.2,96,11.0,1013.2,London
2025-12-22 07:00:00,8.0,96,10.9,1013.5,London
2025-12-22 08:00:00,7.8,97,11.0,1013.8,London
2025-12-22 09:00:00,7.8,96,11.0,1014.0,London
2025-12-22 10:00:00,8.2,93,11.1,1013.9,London
2025-12-22 11:00:00,8.7,89,11.4,1013.6,London
2025-12-22 12:00:00,9.2,86,11.4,1013.4,London
2025-12-22 13:00:00,9.4,84,11.6,1013.3,London
2025-12-22 14:00:00,9.4,84,12.0,1013.2,London
2025-12-22 15:00:00,9.3,84,12.3,1013.2,London
2025-12-22 16:00:00,9.0,85,12.2,1013.5,London
2025-12-22 17:00:00,8.5,86,12.0,1014.0,London
2025-12-22 18:00:00,8.2,88,11.7,1014.3,London
2025-12-22 19:00:00,7.5,87,14.9,1013.4,London
2025-12-22 20:00:00,7.2,88,15.2,1013.9,London
2025-12-22 21:00:00,7.0,88,15.2,1014.2,London
2025-12-22 22:00:00,7.0,88,14.9,1014.4,London
2025-12-22 23:00:00,7.1,87,14.6,1014.5,London
2025-12-23 00:00:00,7.1,87,14.3,1014.7,London
2025-12-23 01:00:00,7.0,87,14.6,1014.9,London
2025-12-23 02:00:00,6.8,88,15.2,1015.2,London
2025-12-23 03:00:00,6.6,88,15.8,1015.5,London
2025-12-23 04:00:00,6.5,88,15.8,1015.8,London
2025-12-23 05:00:00,6.4,88,15.8,1016.2,London
2025-12-23 06:00:00,6.3,88,15.8,1016.7,London
2025-12-23 07:00:00,6.4,88,16.1,1017.3,London
2025-12-23 08:00:00,6.5,87,16.7,1018.0,London
2025-12-23 09:00:00,6.7,86,16.7,1018.5,London
2025-12-23 10:00:00,7.1,85,16.0,1018.7,London
2025-12-23 11:00:00,7.5,83,14.8,1018.7,London
2025-12-23 12:00:00,7.8,81,14.5,1018.8,London
2025-12-23 13:00:00,7.8,78,15.5,1019.0,London
2025-12-23 14:00:00,7.5,74,17.3,1019.1,London
2025-12-23 15:00:00,7.2,71,18.6,1019.4,London
2025-12-23 16:00:00,6.9,71,18.9,1019.8,London
2025-12-23 17:00:00,6.5,72,18.4,1020.3,London
2025-12-23 18:00:00,6.2,73,18.1,1020.7,London
2025-12-23 19:00:00,6.0,73,17.8,1021.1,London
2025-12-23 20:00:00,5.7,72,17.6,1021.5,London
2025-12-23 21:00:00,5.4,72,17.1,1021.8,London
2025-12-23 22:00:00,5.0,72,16.3,1022.1,London
2025-12-23 23:00:00,4.5,71,15.5,1022.3,London
2025-12-24 00:00:00,3.9,71,15.1,1022.5,London
2025-12-24 01:00:00,3.4,72,14.7,1022.6,London
2025-12-24 02:00:00,2.8,72,14.4,1022.7,London
2025-12-24 03:00:00,2.3,74,14.3,1022.8,London
2025-12-24 04:00:00,2.0,77,14.3,1022.9,London
2025-12-24 05:00:00,1.9,80,14.4,1023.1,London
2025-12-24 06:00:00,1.8,82,14.4,1023.3,London
2025-12-24 07:00:00,1.6,83,14.0,1023.6,London
2025-12-24 08:00:00,1.5,84,13.5,1024.0,London
2025-12-24 09:00:00,1.6,82,13.7,1024.2,London
2025-12-24 10:00:00,2.3,76,15.3,1024.1,London
2025-12-24 11:00:00,3.1,67,17.5,1023.8,London
2025-12-24 12:00:00,3.7,61,19.4,1023.4,London
2025-12-24 13:00:00,3.8,59,19.9,1023.0,London
2025-12-24 14:00:00,3.6,60,19.4,1022.5,London
2025-12-24 15:00:00,3.3,62,19.0,1022.1,London
2025-12-24 16:00:00,2.9,66,18.6,1021.9,London
2025-12-24 17:00:00,2.4,71,17.7,1021.7,London
2025-12-24 18:00:00,2.0,74,16.9,1021.6,London
2025-12-24 19:00:00,1.6,73,16.3,1021.4,London
2025-12-24 20:00:00,1.3,71,15.8,1021.2,London
2025-12-24 21:00:00,1.1,70,15.5,1021.0,London
2025-12-24 22:00:00,0.9,72,15.3,1020.6,London
2025-12-24 23:00:00,0.9,75,15.1,1020.1,London
